#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2DDFB
#Date Time: 2026-06-03 23:34:47.565
#Sample rate: 500000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Enabled
#Mode: Custom
#Type: ad2_i_waveform.csv
#Frequency: 390.625 Hz
#Period: 2.56 ms
#Amplitude: 1 V
#Offset: 0 V
#Phase: 0 °
#Wavegen Channel 2: Enabled
#Mode: Custom
#Type: ad2_q_waveform.csv
#Frequency: 390.625 Hz
#Period: 2.56 ms
#Amplitude: 1 V
#Offset: 0 V
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.008000102888086643,0.02909584861723606,-0.02002577887193145
-0.007998102888086642,0.005033157153956818,0.3562319686975379
-0.007996102888086642,-0.05630976052003674,0.3224223312380037
-0.007994102888086642,-0.1190083227835108,0.4101265393013498
-0.007992102888086642,-0.1352760578570889,0.02282207850253865
-0.007990102888086643,0.2785344530814637,0.04692399827565
-0.007988102888086643,-0.07189967329890334,0.4308809702169288
-0.007986102888086643,0.02469000370142437,0.2394046075749891
-0.007984102888086642,0.2446433383446388,0.1881880280570809
-0.007982102888086642,0.2415931380183077,0.0827421290496229
-0.007980102888086642,0.2748064304608036,-0.07023811173259059
-0.007978102888086641,0.7655497718523872,0.007088880872829014
-0.007976102888086643,0.4537515162721509,-0.02471226327224846
-0.007974102888086643,0.1283968147966842,0.19655675020053
-0.007972102888086642,0.5510190155672365,0.4245207413880822
-0.007970102888086642,0.03214604894356723,0.3307910533814528
-0.007968102888086642,-0.2820245846685434,0.6742434101486018
-0.007966102888086642,0.3049695225765514,-0.2148496303712252
-0.007964102888086643,0.3697015517241874,0.2253451543737945
-0.007962102888086643,0.1656770410074913,0.247773329718428
-0.007960102888086643,-0.04173658118312114,0.4553176388759747
-0.007958102888086642,-0.484015628501141,0.3887026106141201
-0.007956102888086642,-0.231526823710394,0.310706120237175
-0.007954102888086642,0.01858960304877944,0.7381804473243094
-0.007952102888086642,0.05688656270148733,0.203586476800817
-0.007950102888086643,-0.1617111273520478,-0.2587017344028881
-0.007948102888086643,-0.6473708015333228,-0.06990336284697365
-0.007946102888086642,-0.2772798286053616,0.3348080400103083
-0.007944102888086642,-0.1834014407838356,0.4107960370728256
-0.007942102888086642,0.07823796498590493,0.3471937487826129
-0.007940102888086642,-0.01360695595146923,0.1721200815417376
-0.007938102888086641,-0.1651002388258213,0.3455200043540976
-0.007936102888086643,-0.1051129657413628,0.7294769762951909
-0.007934102888086643,-0.03597509167782893,-0.1197809468218441
-0.007932102888086642,0.06129240761739843,-0.4180422040143683
-0.007930102888086642,0.06027567417528804,0.01880509187367215
-0.007928102888086642,0.3324213255135026,-0.3695036155823638
-0.007926102888086642,0.1555097065862399,0.1972262479718153
-0.007924102888086643,0.03519624926995311,-0.221879356971732
-0.007922102888086643,0.0775601426911454,0.2561420518616698
-0.007920102888086642,0.164321396417918,0.4409234367892423
-0.007918102888086642,-0.2064473988050044,0.2859347026925658
-0.007916102888086642,-0.4752039386695176,0.4000840727292109
-0.007914102888086642,-0.1634056830888988,0.1041660577367185
-0.007912102888086641,0.05451418466998857,-0.1904129617124036
-0.007910102888086643,0.03858536074360695,0.1406536862821398
-0.007908102888086643,0.1446645498704504,0.3274435645240732
-0.007906102888086642,-0.0502093598673744,-0.3818893243546684
-0.007904102888086642,0.1375474157756777,0.5557423045973633
-0.007902102888086642,0.04773596172259321,-0.2295785813438957
-0.007900102888086642,-0.1949244197944004,-0.3604653956671137
-0.007898102888086643,-0.151882704078433,0.3545582242685229
-0.007896102888086643,0.1494093059334953,-0.2222141058573983
-0.007894102888086642,0.5306843467250287,-0.4126862218425609
-0.007892102888086642,0.06332587450161921,-0.09367053373428309
-0.007890102888086642,-0.02648557955146529,-0.001614590156343537
-0.007888102888086642,0.01181138010133692,0.2126246967160004
-0.007886102888086641,-0.03766964741475187,0.3187400934948877
-0.007884102888086643,-0.1966189755311984,0.322422331238002
-0.007882102888086643,-0.3223550112055889,0.1758023192847764
-0.007880102888086642,-0.395559819037537,0.07169541582027014
-0.007878102888086642,0.2483713609657103,0.02817806067433509
-0.007876102888086642,-0.1393429916257186,-0.3045623317491992
-0.007874102888086642,-0.1247698122885985,-0.138526884423213
-0.007872102888086643,0.3249652802711552,-0.2329260702012324
-0.007870102888086643,0.46256320610357,0.1580606283404866
-0.007868102888086643,0.1009450118597036,0.2062644678869309
-0.007866102888086642,0.1724552639548011,-0.3658213778392462
-0.007864102888086642,0.1924510216496388,-0.2700831965181891
-0.007862102888086642,-0.1972967978260265,0.4784153119919172
-0.007860102888086641,-0.2315268237102384,0.529297142623768
-0.007858102888086643,0.1107734351332818,-0.1221241890217136
-0.007856102888086643,0.2446433383446388,-0.1857264773122227
-0.007854102888086642,0.2426098714604181,0.5105512050227384
-0.007852102888086642,0.2737896970184701,-0.01366555004291017
-0.007850102888086642,0.7523322371050938,0.2691972584056678
-0.007848102888086642,0.2426098714603621,0.2698667561771358
-0.007846102888086643,0.1195851249651168,0.2527945630045154
-0.007844102888086643,0.5455964372091207,-0.0508226763596859
-0.007842102888086643,0.05349745122788543,-0.03174198987276012
-0.007840102888086642,-0.2871082518790954,0.4553176388759747
-0.007838102888086642,0.4808644080616196,0.2618327829194326
-0.007836102888086642,0.381902353029442,0.3733041618701553
-0.007834102888086641,0.1629657518283482,0.3324647978100945
-0.007832102888086643,-0.03326380249877867,0.2266841499169947
-0.007830102888086643,-0.4728315606379267,-0.1221241890220099
-0.007828102888086642,0.06061458532265816,-0.4039827508133739
-0.007826102888086642,0.1151792800492491,-0.15660332425302
-0.007824102888086642,0.08976094399648936,0.17848031037068
-0.007822102888086642,0.08399945449124985,0.2548030563189758
-0.007820102888086643,0.1999070668917289,0.3435115110394549
-0.007818102888086643,0.01587831386988467,0.05060623601891173
-0.007816102888086643,-0.06986620641484195,0.2855999538068279
-0.007814102888086642,-0.4511412472062384,0.4231817458451302
-0.007812102888086642,-0.6893957838074399,0.4027620638151146
-0.007810102888086643,-0.2233929561735109,-0.05082267635982395
-0.007808102888086642,-0.007506555298737998,0.3050153891796297
-0.007806102888086642,0.2232919360603206,-0.1867307239694365
-0.007804102888086642,0.2256643140919115,0.2527945630045076
-0.007802102888086642,-0.05834322740425753,-0.1331709022513626
-0.007800102888086642,-0.2308490014156538,0.293968675950277
-0.007798102888086642,-0.4308065783640306,0.1838362925424874
-0.007796102888086642,-0.2688070499211084,-0.03241148764423604
-0.007794102888086642,-0.11697485589929,-0.04647094084523045
-0.007792102888086642,0.2626056291552558,-0.05249642078851376
-0.007790102888086643,0.2222752026182102,-0.1867307239694365
-0.007788102888086642,-0.2477945587841603,0.2621675318051705
-0.007786102888086642,-0.2383050466577966,-0.1204504445933201
-0.007784102888086643,-0.2871082518790954,-0.147565104338095
-0.007782102888086642,-0.06613818379377052,0.1717853326559208
-0.007780102888086642,-0.1854349076680563,0.3230918290094796
-0.007778102888086642,-0.3159156994055565,-0.38490206432631
-0.007776102888086642,-0.04817589298315361,0.5547380579401494
-0.007774102888086642,0.07044300859639194,-0.2192013658860189
-0.007772102888086642,-0.1396819027730888,-0.3755290955256472
-0.007770102888086643,0.2643001848921064,0.1764718170562523
-0.007768102888086642,0.401220288429639,-0.2071504059994522
-0.007766102888086642,0.3253041914187298,-0.4167032084714165
-0.007764102888086643,0.5127220559144118,-0.09199678930559328
-0.007762102888086642,0.1314470151230154,0.02114833407383788
-0.007760102888086642,-0.1091798995097771,0.204925472343979
-0.007758102888086643,0.02197871452246333,0.2999941558935603
-0.007756102888086642,0.08806638825963871,0.3247655734381695
-0.007754102888086642,-0.3311667010372123,0.2129594456016901
-0.007752102888086642,-0.374547327900589,0.4097917904156118
-0.007750102888086642,-0.04987044872000426,0.046589249389923
-0.007748102888086642,0.1405976161020089,0.7465491694680016
-0.007746102888086642,-0.3518402810267903,0.2979856625791325
-0.007744102888086643,-0.58535006156481,0.09445834005045156
-0.007742102888086642,-0.327777589563511,0.4998392406791237
-0.007740102888086642,0.1853338875548661,0.2373961142605614
-0.007738102888086643,0.1039952121860348,-0.1224589379077478
-0.007736102888086642,-0.2532171371420824,-0.2125063881712596
-0.007734102888086642,-0.338283835131985,-0.09869176702035252
-0.007732102888086643,-0.3240495669424396,-0.1073952380495395
-0.007730102888086642,-0.3237106557950694,0.1031618110796386
-0.007728102888086642,-0.2216984004366603,0.5035214784222412
-0.007726102888086642,0.2887017875027558,0.2839262093781381
-0.007724102888086642,0.2453211606393791,-0.6527011729166796
-0.007722102888086642,0.07857687613327506,-0.3825588221261443
-0.007720102888086642,0.07586558695431402,0.2511208185758178
-0.007718102888086643,-0.05630976052003674,0.5463693357967003
-0.007716102888086642,-0.07528878477276403,0.2748879894632131
-0.007714102888086642,-0.1867905522575369,0.540009106967679
-0.007712102888086643,0.4967932319880157,0.5199241738234014
-0.007710102888086642,0.08061034301749584,0.4596693743905681
-0.007708102888086642,-0.2572840709105239,0.3177358468376722
-0.007706102888086642,-0.1600165716152966,-0.03073774321554624
-0.007704102888086642,-0.2406774246893875,-0.01500454558586202
-0.007702102888086642,-0.09664018705708223,0.06700893141993867
-0.007700102888086642,0.2727729635763597,0.2762269850061649
-0.007698102888086642,-0.0973180093518225,-0.1194461979361062
-0.007696102888086642,0.08027143187012571,0.04056376944663968
-0.007694102888086642,0.09111658858596987,-0.182378988454843
-0.007692102888086643,0.1263633479124634,0.3605837042121314
-0.007690102888086642,0.02367327025931398,-0.09500952927723494
-0.007688102888086642,-0.05630976052003674,-0.5465857761377457
-0.007686102888086643,-0.4335178675429916,0.3327995466958805
-0.007684102888086642,-0.6961740067548425,0.09111085119307194
-0.007682102888086642,-0.2328824682998746,0.4971612495932199
-0.007680102888086642,-0.03292489135149776,0.03721628058926006
-0.007678102888086642,0.3053084337238922,0.4656948543338515
-0.007676102888086642,0.2981912996291194,0.04290701164680542
-0.007674102888086642,-0.05292064904633544,-0.1408701266233358
-0.007672102888086643,-0.2284766233840629,-0.3172827894072417
-0.007670102888086642,-0.4260618223008488,0.1999042390579096
-0.007668102888086642,-0.174250839804842,-0.004292581242247233
-0.007666102888086643,-0.08003354083594585,0.6096368752011752
-0.007664102888086642,-0.001406154646075655,-0.438461886044384
-0.007662102888086642,0.2266810475340219,0.2206586699736633
-0.007660102888086643,-0.1922131306154589,0.4318852168743172
-0.007658102888086642,-0.293886474826498,0.1329544619103172
-0.007656102888086642,-0.0996903873834134,0.03152554953171471
-0.007654102888086642,-0.05529302707792635,-0.003288334585033347
-0.007652102888086642,-0.07020511756221208,0.152035148397381
-0.007650102888086642,0.002999690269736037,0.03989427167516375
-0.007648102888086642,-0.1406986362151992,-0.06588637621803224
-0.007646102888086643,-0.1857738188154265,0.2350528720603956
-0.007644102888086642,0.03045149320671658,-0.05283116967425173
-0.007642102888086642,-0.5311242779855891,0.8861394548207318
-0.007640102888086643,-0.439618268195654,0.2156374366875938
-0.007638102888086642,-0.182045796194355,0.7488924116681673
-0.007636102888086642,-0.4497856026167579,0.6749129079200777
-0.007634102888086643,-0.3182880774371474,-0.1154292113072506
-0.007632102888086642,-0.1834014407838356,0.3887026106141201
-0.007630102888086642,-0.2274598899419525,0.09981432222225896
-0.007628102888086642,0.01079464665924903,0.3850203728710027
-0.007626102888086642,0.2629445403026259,-0.05082267635982395
-0.007624102888086642,0.09789481153337248,0.355562470926062
-0.007622102888086642,0.09552243350178156,-0.02437751438652495
-0.007620102888086643,-0.3216771889108487,0.5517253179685078
-0.007618102888086642,-0.3257441226792902,0.3083628780370093
-0.007616102888086642,-0.1478157703099719,0.09077610230733399
-0.007614102888086643,0.2700616743973986,0.4981654962504338
-0.007612102888086642,-0.2647401161526668,0.170111588227231
-0.007610102888086642,-0.1756064843943226,-0.1134207179928229
-0.007608102888086642,0.1558486177336647,-0.200455428284693
-0.007606102888086642,-0.002083976940815915,-0.1013697581062562
-0.007604102888086642,-0.04139767003575101,-0.06622112510377021
-0.007602102888086642,-0.1661169722679589,0.1858447858569152
-0.007600102888086642,0.1805891314916842,0.4951527562787921
-0.007598102888086642,-0.1752675732469524,0.3669439330411527
-0.007596102888086642,-0.4416517350798747,-0.4900132144480301
-0.007594102888086643,-0.5633208369857514,-0.3688341178108879
-0.007592102888086642,-0.3569239482373422,-0.1130859691070849
-0.007590102888086642,0.1666937744495089,0.108517793251446
-0.007588102888086643,0.7445372807155808,0.2762269850061649
-0.007586102888086642,0.2690449409552882,0.6471287504038269
-0.007584102888086642,0.09687807809126209,0.4312157191028414
-0.007582102888086642,0.09958936727022313,0.3706261707842703
-0.007580102888086642,-0.08545611919386793,0.02282207850252769
-0.007578102888086642,-0.1149413890150693,0.1483529106542635
-0.007576102888086642,0.006727712890807469,-0.4367881416156942
-0.007574102888086643,0.263283451449996,0.2614980340336946
-0.007572102888086642,0.1511038616704829,-0.1522515887384265
-0.007570102888086642,0.09653916694389196,0.09077610230733399
-0.007568102888086643,0.2643001848921064,-0.4983819365914792
-0.007566102888086642,0.08298272104908676,-0.1800357462546773
-0.007564102888086642,-0.1478157703099719,-0.0002755946133916887
-0.007562102888086643,-0.06884947297273156,-0.1063909913923256
-0.007560102888086642,0.09484461120704131,0.0077583786443194
-0.007558102888086642,-0.1542550821100044,-0.1643025486249931
-0.007556102888086642,-0.1227363454045823,0.5734839955414752
-0.007554102888086642,-0.04410895921471206,0.6735739123771259
-0.007552102888086642,-0.08477829689912768,-0.1073952380495395
-0.007550102888086642,-0.1542550821100044,-0.1003655114490423
-0.007548102888086643,-0.2840580515527642,0.2069339656584068
-0.007546102888086642,-0.3315056121845824,-0.09668327370592475
-0.007544102888086642,0.04502467254363218,-0.01232655449995832
-0.007542102888086643,0.3754630412295091,-0.05718290518884524
-0.007540102888086642,0.1507649505231128,0.3532192287258962
-0.007538102888086642,-0.106468610330816,0.2096119567443105
-0.007536102888086643,-0.008862199888218519,0.6263743194880733
-0.007534102888086642,0.224308669502431,-0.05986089627474893
-0.007532102888086642,-0.1789955958680239,-0.03508947873013974
-0.007530102888086642,-0.3247273892371798,0.1352977041104829
-0.007528102888086642,-0.0322470690567575,0.4727245809343487
-0.007526102888086642,-0.05156500445685491,0.4221774991879164
-0.007524102888086642,-0.07359422903591338,0.3475284976683508
-0.007522102888086643,0.002321867974995777,-0.3192912827216695
-0.007520102888086642,-0.1352760578572771,0.03085605176023878
-0.007518102888086642,-0.187129463404907,0.4954875051645301
-0.007516102888086643,0.0216398033750932,-0.2734306853755687
-0.007514102888086642,-0.5090950534065306,0.1731243281988726
-0.007512102888086642,-0.45520818097468,0.7465491694680016
-0.007510102888086642,-0.1803512404575044,0.1155475198519432
-0.007508102888086642,0.2182082688497687,0.1557173861404986
-0.007506102888086642,0.2236308472076908,-0.1994511816274791
-0.007504102888086642,0.05722547384895686,-0.00697057232815093
-0.007502102888086642,-0.04071984774101076,0.1192297575950608
-0.007500102888086642,0.2534550281762622,0.2012432346008615
-0.007498102888086642,-0.07427205133065365,0.004076140901201818
-0.007496102888086643,-0.01970735660406268,0.5460345869109624
-0.007494102888086642,-0.0108956667724393,-0.1937604505699337
-0.007492102888086642,0.2144802462286972,0.4824322986207495
-0.007490102888086643,-0.3996267528059786,0.338155528867688
-0.007488102888086642,-0.3426896800477967,0.02650431624564527
-0.007486102888086642,-0.1098577218045173,0.1821625481137976
-0.007484102888086642,0.04875269516470361,-0.1706627774540144
-0.007482102888086642,-0.04512569265682244,0.5915604353713252
-0.007480102888086642,-0.3372671016898747,0.7750028247557285
-0.007478102888086642,-0.0288579575830562,0.3813381351278851
-0.007476102888086643,-0.07664442936224455,0.4713855853913969
-0.007474102888086642,-0.4270785557429592,-0.05718290518884524
-0.007472102888086642,-0.3437064134899071,0.2608285362622187
-0.007470102888086643,0.04671922828048283,0.3311258022671907
-0.007468102888086642,-0.3596352374163032,0.3669439330411527
-0.007466102888086642,-0.2078030433944849,-0.3353592292370917
-0.007464102888086643,-0.2484723810789005,-0.1154292113072506
-0.007462102888086642,-0.1264643680256537,0.1647556060554236
-0.007460102888086642,-0.1112133663939978,0.2732142450345233
-0.007458102888086642,-0.08511720804649781,0.6400990238033297
-0.007456102888086642,-0.1430710142467901,0.4355674546174348
-0.007454102888086642,-0.5806053055016281,0.3254350712096453
-0.007452102888086642,-0.528074077659258,-0.00864431675684074
-0.007450102888086643,0.03112931550145684,0.1446706729111459
-0.007448102888086642,0.07450994236483349,-0.4377923882729081
-0.007446102888086642,-0.1989913535628615,0.2611632851479566
-0.007444102888086643,-0.137648435888868,-0.1261411756508654
-0.007442102888086642,-0.1366317024467576,0.1336239596817931
-0.007440102888086642,-0.2891417187633162,-0.3443974491520166
-0.007438102888086643,-0.4019991308375695,-0.1874002217409125
-0.007436102888086642,-0.1318869463835758,-0.0002755946133916887
-0.007434102888086642,0.1856727987022362,-0.1043824980778979
-0.007432102888086642,0.2104133124602557,0.1101915376801358
-0.007430102888086642,0.2124467793444765,0.0968015822506173
-0.007428102888086642,0.04773596172259321,0.1560521350262366
-0.007426102888086642,0.1551707954389245,-0.2774476720044242
-0.007424102888086643,0.2341370927761648,0.2819177160637103
-0.007422102888086642,0.5527135713040872,0.1567216327977125
-0.007420102888086642,0.3063251671660025,0.2631717784623845
-0.007418102888086643,-0.2081419545418551,0.3910458528142859
-0.007416102888086642,-0.1952633309417901,0.1316154663673653
-0.007414102888086642,-0.1972967978260109,0.0077583786443194
-0.007412102888086642,-0.1105355440992576,-0.03274623652997401
-0.007410102888086642,-0.6056847304070178,-0.03040299432980827
-0.007408102888086642,-0.5168900097960436,-0.1830484862263189
-0.007406102888086642,-0.2742296282790304,0.03989427167516375
-0.007404102888086642,0.03417951582778801,0.1359672018819588
-0.007402102888086642,-0.1081631660676667,0.07470815579191181
-0.007400102888086642,-0.1501881483415628,0.1550478883690227
-0.007398102888086643,0.6618429607572691,-0.2135106348284735
-0.007396102888086642,0.4520569605351585,0.6762519034630297
-0.007394102888086642,-0.0142847782461406,0.3003289047792982
-0.007392102888086643,-0.2813467623738032,-0.2399557968017725
-0.007390102888086642,-0.09155651984653028,-0.0812848249619785
-0.007388102888086642,0.3893583982716844,0.2929644292930631
-0.007386102888086642,0.09925045612285299,0.2588200429477909
-0.007384102888086642,0.02333435911194385,-0.0909925426483794
-0.007382102888086642,0.2497270055551908,0.4995044917933856
-0.007380102888086642,0.2856515871764246,0.3033416447509398
-0.007378102888086643,0.1802502203443141,0.05964445593370352
-0.007376102888086642,0.05756438499632699,0.4767415675632042
-0.007374102888086642,-0.02072409004617307,0.4787500608776319
-0.007372102888086643,0.2405764045761973,0.1496919061972153
-0.007370102888086642,-0.05969887199373804,-0.129488664508245
-0.007368102888086642,0.2246475806498012,0.5955774220001807
-0.007366102888086643,0.0009662233855152561,0.03319929396040452
-0.007364102888086642,0.198212511154931,-0.02002577887193145
-0.007362102888086642,-0.1274811014677641,0.1781455614849421
-0.007360102888086642,-0.3535348367636409,0.0914456000788099
-0.007358102888086642,-0.0817280965727965,0.2032517279152892
-0.007356102888086642,0.04468576139626204,0.1744633237418245
-0.007354102888086642,-0.03766964741467958,0.2086077100870966
-0.007352102888086643,-0.3338779902161734,-0.007974818985364816
-0.007350102888086642,-0.1369706135941277,0.08374637570683678
-0.007348102888086642,-0.4260618223008488,0.2688625095199297
-0.007346102888086643,-0.2660957607421473,0.06232244701960721
-0.007344102888086642,0.08128816531223609,-0.02002577887193145
-0.007342102888086642,-0.1732341063627316,-0.499720932134431
-0.007340102888086642,-0.2017026427418226,-0.2727611876040927
-0.007338102888086642,-0.4355513344272124,0.1630818616267338
-0.007336102888086642,-0.103757321151855,0.6354125394029982
-0.007334102888086642,0.2510826501446713,0.1747980726275624
-0.007332102888086642,-0.1549329044047446,0.05562746930484797
-0.007330102888086642,-0.1335815021204264,0.2882779448927316
-0.007328102888086642,-0.06342689461480948,0.05495797153337205
-0.007326102888086643,-0.0895230529623095,-0.1167682068502025
-0.007324102888086642,0.1246687921756128,0.108517793251446
-0.007322102888086642,0.1151792800492491,-0.08831455156247571
-0.007320102888086643,0.03790753844885944,0.4911357696499365
-0.007318102888086642,-0.2010248204470823,0.6792646434346713
-0.007316102888086642,-0.3562461259426019,0.07671664910633957
-0.007314102888086642,-0.2481334699315304,-0.02705550547242865
