sample_index,time_seconds,real,imag
516,0.001032,0.0515724454366943,0.047000117997647896
517,0.001034,0.11540873224746642,0.08679115794967981
518,0.001036,0.045492322386662606,0.09232375421592112
519,0.0010379999999999999,0.07180437989293831,0.02735945619122994
520,0.00104,-0.02535394023318488,-0.2032320071714539
521,0.001042,-0.09375,0.09375
522,0.001044,0.11371136009965534,0.20636700687246234
523,0.001046,0.08590448621569159,0.05029337439808676
524,0.0010479999999999999,0.07507635865625813,0.1809100691247905
525,0.00105,0.09955787999709234,0.17163797264947908
526,0.001052,0.1542991167339055,0.14047371934935865
527,0.001054,0.025219184783201745,0.08327674601004426
528,0.0010559999999999999,-0.12972414748041547,-0.08564713853939997
529,0.001058,0.02209708691207961,-0.05334708691207961
530,0.00106,0.13848051845748877,-0.01781188118889726
531,0.001062,-0.15567758784586827,0.09713606001772511
532,0.001064,0.011059695999353754,-0.12242980013235413
533,0.0010659999999999999,0.0679809309131599,-0.028408859562275006
534,0.001068,-0.05992582021725582,-0.13836254493948227
535,0.00107,0.04735957274102828,0.10463862282264685
536,0.001072,0.1885776824963889,-0.10222149755088897
537,0.0010739999999999999,0.0,-0.3125
538,0.001076,-0.09200359308814345,0.12739634945466116
539,0.001078,0.05560892597534901,-0.00858124950592637
540,0.00108,0.1240161738588151,0.16852308593195903
541,0.0010819999999999998,-0.11132074560838638,-0.06315836747881773
542,0.001084,0.051492643537499265,0.15293868256871285
543,0.001086,-0.03875280146082839,-0.05259705536903824
544,0.001088,-0.1194075789249724,-0.09427021854170768
545,0.00109,0.06629126073623884,-0.17834708691207962
546,0.0010919999999999999,-0.06339682750795983,0.09127623282956303
547,0.001094,-0.01641660984145256,-0.07287299418962573
548,0.001096,0.1784255765038354,0.20856290707096725
549,0.001098,-0.25838263625622965,-0.2772158724770708
550,0.0010999999999999998,-0.13547156777804378,0.04608620468377363
551,0.001102,0.01968921121704366,0.16430015673121176
552,0.001104,-0.0500954473039399,-0.015889433458531277
553,0.001106,0.09375,-0.03125
554,0.001108,0.017793118384455534,-0.047454396942120836
555,0.0011099999999999999,-0.08505012708675884,0.017426530648660538
556,0.001112,0.05436717796923392,-0.035006368338849986
557,0.001114,-0.07366953234877391,-0.08324962500116065
558,0.001116,0.1122592620399284,0.0729667060238775
559,0.0011179999999999999,0.05279974530009478,-0.1414815926207024
560,0.00112,-0.14188650792129262,0.32313295607367476
561,0.001122,-0.02209708691207961,-0.009152913087920388
562,0.001124,0.10662794797211467,0.27918261890075174
563,0.001126,0.020308170280846347,0.2286503220724363
564,0.0011279999999999999,-0.07513617230802097,-0.12375574915176701
565,0.00113,-0.16709258326484147,0.11679720721059345
566,0.001132,0.028717767794146705,-0.038411976840551594
567,0.001134,-0.00989356126041397,0.13670067787019674
568,0.0011359999999999999,-0.01109967808244311,-0.06658955677094605
569,0.001138,0.0,0.125
570,0.00114,-0.12696448138688043,-0.05612304285764107
571,0.001142,-0.21807493745596335,0.2792496921074975
572,0.001144,-0.09649709866030863,0.04548436266092283
573,0.0011459999999999999,-0.03956760203993205,-0.02522998016950071
574,0.001148,0.12407466047167176,0.16242620423150894
575,0.00115,0.0491222190258503,0.022413554331377934
576,0.001152,-0.06456377314341431,-0.10883649463402072
577,0.0011539999999999999,-0.06629126073623884,-0.13415291308792038
578,0.001156,-0.09424804293073058,-0.08283288706877913
579,0.001158,-0.18660232024184398,-0.0913017355488541
580,0.00116,0.08224167857410712,0.03126488342760535
581,0.001162,-0.0175057113920888,0.18882752482875234
582,0.0011639999999999999,-0.275446062581852,0.10188300492280229
583,0.001166,-0.14554357034597643,-0.3172511097757369
584,0.001168,-0.02535394023318488,-0.2032320071714539
585,0.00117,0.03604942586170658,-0.09066947702919943
586,0.0011719999999999999,-0.03125,-0.03125
587,0.001174,0.1317919612923803,-0.13659332112806727
588,0.001176,-0.1500233252775277,0.19261277332510657
589,0.001178,-0.2859695162188086,0.25964020673497773
590,0.0011799999999999998,0.08399296377844263,-0.09020897525905695
591,0.0011819999999999999,0.04434356234825104,-0.08655961719661984
592,0.001184,0.068014206527687,0.06009410977021732
593,0.001186,-0.08992145252276318,-0.09415687974682535
594,0.001188,0.0625,-0.05177669529663689
595,0.0011899999999999999,-0.1474801985213543,-0.07063016231026553
596,0.001192,-0.17604277113231917,0.12023842050176894
597,0.001194,0.08543349740106525,0.021502323746664692
598,0.001196,-0.00439538386987582,0.24624683542565004
599,0.0011979999999999998,-0.09035691204723535,-0.0729667861329932
600,0.0012,-0.09281730555483153,-0.0602386427355297
601,0.001202,-0.13730072705865287,0.023974280138686854
602,0.001204,0.21875,0.15625
603,0.001206,-0.1698608973466305,0.1252959929228742
604,0.0012079999999999999,0.021135317752382754,0.13019185901294505
605,0.00121,-0.0209928052057001,-0.178734670545685
606,0.001212,-0.055317720037579954,0.008548789954283417
607,0.001214,0.03903493568806865,0.18492675650620188
608,0.0012159999999999999,-0.0735780997685027,-0.16002022670504296
609,0.001218,0.04581835975381514,0.03316081422877089
610,0.00122,-0.08838834764831845,0.26516504294495535
611,0.001222,0.14970362996988112,-0.10044375679061705
612,0.001224,0.17172889098154476,0.04303322774482971
613,0.0012259999999999999,0.09963338771306873,-0.14409389728117236
614,0.001228,-0.01476480143489772,-0.04910170855696565
615,0.00123,0.07493375487959603,0.004633196311026308
616,0.001232,0.09980194610304893,0.04230733871718744
617,0.0012339999999999999,-0.030537384253883,-0.06863751580990081
618,0.001236,-0.03125,0.21875
619,0.001238,-0.027740586554030874,-0.17223913372056815
620,0.00124,-0.16894292219838236,0.15502871789166622
621,0.001242,-0.301851079983081,0.08185273527006577
622,0.0012439999999999999,0.1994779053423535,-0.042373546213420724
623,0.001246,0.10211702680707946,0.04408456173946004
624,0.001248,-0.01699989808927648,-0.15323998663658034
625,0.00125,-0.009176709616693389,0.20098369465537674
626,0.0012519999999999999,0.0625,0.30177669529663687
627,0.001254,-0.19052322686033168,0.08750795086697485
628,0.001256,0.04786389173954489,0.15210064419577887
629,0.001258,-0.03781346578853813,-0.09718099141436168
630,0.0012599999999999998,0.11108955769403503,0.06311238134346456
631,0.0012619999999999999,0.12444135420401882,0.09537910737017907
632,0.001264,0.17129861146683079,0.11004470490666626
633,0.001266,-0.001801621327854483,-0.21204686364872458
634,0.001268,-0.03125,-0.09375
635,0.0012699999999999999,0.14074154556950974,0.027498601759168156
636,0.001272,-0.12894576557310955,0.07394334506691906
637,0.001274,-0.12386519997809747,0.22424947183505625
638,0.001276,-0.10315314908321618,0.12403373151819426
639,0.0012779999999999998,-0.029457664676806106,0.10925701720882341
640,0.0012799999999999999,-0.1542129039665447,-0.0486105917252309
641,0.001282,-0.1363531955390379,0.030615251915178804
642,0.001284,0.08838834764831845,-0.26516504294495535
643,0.001286,-0.06340892284606066,0.06282713310386391
644,0.0012879999999999999,-0.11677331629213356,-0.11714898773901442
645,0.00129,-0.09135151323654547,0.009541516951091483
646,0.001292,0.03307062761073849,-0.26025750821214894
647,0.001294,-0.08827936190633567,-0.10197754050944081
648,0.0012959999999999998,-0.0015065567184113018,-0.04033670559168711
649,0.001298,0.03604942586170658,-0.09066947702919943
650,0.0013,0.16910276936644764,-0.0149073338555582
651,0.001302,-0.03125,0.03125
652,0.001304,0.1809971680223674,-0.16733335292947
653,0.0013059999999999999,-0.3573725854309261,0.2685122022736922
654,0.001308,0.055335856870112256,0.07908538003629761
655,0.00131,-0.2083498554816946,-0.15033021065003466
656,0.001312,0.23381441414305926,-0.07051169207327483
657,0.0013139999999999998,-0.15532988303986334,0.11745885621688268
658,0.001316,-0.14274523513406487,0.05965242118802609
659,0.001318,0.08459708691207961,-0.12342960838455727
660,0.00132,-0.058703927348733656,0.1621475799174887
661,0.001322,-0.1190986053086901,0.06245317658067075
662,0.0013239999999999999,0.1383752684301573,-0.026645608366817546
663,0.001326,-0.024475851521101894,0.18751904808094444
664,0.001328,0.3463890979670965,0.16487368028995167
665,0.00133,0.12796968949795626,0.017052851078374794
666,0.0013319999999999999,0.024892309872692954,-0.13652104878016114
667,0.001334,0.3125,0.25
668,0.001336,0.18703265778017275,-0.03296427460029599
669,0.001338,0.09534172358375062,-0.05848655261619299
670,0.00134,-0.13972022639739007,0.028654089768425886
671,0.0013419999999999999,-0.20761030560328736,-0.010742352784307532
672,0.001344,0.09068341109542016,0.04982434996129799
673,0.001346,-0.13048932136168745,0.024433113671345298
674,0.001348,-0.12813717382089268,0.04115688251612273
675,0.0013499999999999999,0.17298543456039805,-0.05334708691207961
676,0.001352,0.19202417089280208,-0.0037765716900754476
677,0.001354,0.017755388412531853,0.06763930383352114
678,0.001356,-0.011281153124870671,-0.032100943584920494
679,0.0013579999999999998,0.0028059441734886604,-0.02644648464660223
680,0.0013599999999999999,0.005104480773235089,-0.25428856182561943
681,0.001362,0.18336799441516138,-0.136565923146242
682,0.001364,0.2221046146631096,0.02703659405465094
683,0.001366,0.09375,0.21875
684,0.0013679999999999999,0.1275789008372055,0.016547622381128738
685,0.00137,-0.12127277743305406,-0.02241537236280408
686,0.001372,0.05939706980811773,0.10902792774081146
687,0.001374,0.19004402930585385,-0.044752310822443006
688,0.0013759999999999998,-0.1005731614691115,-0.10642340069096466
689,0.0013779999999999999,0.01956848217461138,-0.0008576406564042571
690,0.00138,-0.10627268893182915,-0.08328108925285889
691,0.001382,0.04040291308792039,0.18592960838455727
692,0.001384,0.12752100887832118,0.2500731245492776
693,0.0013859999999999999,0.08294932878571126,-0.03424030866851076
694,0.001388,0.054669435081321036,-0.08562788555100621
695,0.00139,-0.08221832230305733,0.09595182103985168
696,0.001392,-0.08434425765430864,0.05057230930840187
697,0.0013939999999999998,-0.18935341550138865,0.14065563118419494
698,0.0013959999999999999,-0.06236235876756364,0.1649447071837506
699,0.001398,0.125,0.0
700,0.0014,-0.04173543742751641,-0.006666959376502225
701,0.001402,-0.13186140366472582,0.025778070353623263
702,0.0014039999999999999,0.025912051376565506,-0.1896708036299426
703,0.001406,0.10091613177912812,0.08082487425678521
704,0.001408,-0.11014844046332262,0.01890831168198466
705,0.00141,0.17786237457862097,0.07235401841649472
706,0.0014119999999999998,-0.1533589325445367,0.11869556224266475
707,0.001414,-0.047985434560398055,-0.009152913087920388
708,0.001416,-0.03793784633798203,-0.04125047295491455
709,0.001418,0.03355893105540233,-0.05924051939399956
710,0.00142,-0.005911606747376217,-0.059498851709485046
711,0.0014219999999999999,-0.021111770349329435,-0.13202438447419387
712,0.001424,-0.05770223968870516,-0.029731691948414143
713,0.001426,-0.03359592076341052,0.015469093235353823
714,0.001428,0.16910276936644764,-0.0149073338555582
715,0.0014299999999999998,-0.24407506243697244,0.15202725593150002
716,0.001432,0.0625,0.0
717,0.001434,-0.01383804150981823,-0.013927435486096346
718,0.001436,0.0590196749164546,-0.013515522725544592
719,0.001438,-0.10683378642030875,-0.15509970304126344
720,0.0014399999999999999,-0.26304440430469317,-0.29065314908321616
721,0.001442,0.08730699391971354,0.04662443504351796
722,0.001444,-0.16314024177085884,-0.09283292534652113
723,0.001446,0.11153264182206876,0.05794435917334212
724,0.0014479999999999999,-0.06786165235168155,0.0830266952966369
725,0.00145,-0.04950960851114316,0.18709030011733818
726,0.001452,-0.00937021720150999,0.035002600893361505
727,0.001454,-0.005708256803491907,0.10959515947411695
728,0.0014559999999999998,0.04601480143489774,0.041861395350490105
729,0.0014579999999999999,0.022640865722291695,-0.12689737947826105
730,0.00146,0.1771709429793971,0.37303251528753384
731,0.001462,-0.020409208076059268,-0.0759421503728302
732,0.001464,0.0625,-0.0625
733,0.0014659999999999999,0.015461654038383572,-0.013244281231614382
734,0.001468,0.0863206693118018,-0.13567446760708962
735,0.00147,-0.09949204266706937,0.01393790231758571
736,0.001472,-0.2319361516096274,-0.10350703622155735
737,0.0014739999999999998,0.0466671299361289,-0.11550584432837835
738,0.0014759999999999999,0.0067038907024783295,0.16448474450418576
739,0.001478,0.026833223579910817,0.1440350186573192
740,0.00148,0.06786165235168155,0.03125
741,0.001482,-0.10672940907955185,-0.13974859210777327
742,0.0014839999999999999,0.17600021865870996,-0.04839666599416763
743,0.001486,-0.04298284792039023,-0.034716763424695984
744,0.001488,-0.07983955769403504,0.02513421899991964
745,0.00149,-0.037620965679253944,0.0701682912733757
746,0.0014919999999999998,0.20889390270027786,-0.07995470767555223
747,0.0014939999999999999,0.19198850417764943,0.02394946535404048
748,0.001496,-0.0625,0.125
749,0.001498,0.016222281089962542,0.12410533276615873
750,0.0015,0.008237854301589975,0.09041817881227357
751,0.0015019999999999999,-0.02146090795530295,-0.14974013508824033
752,0.001504,-0.11953811716778451,-0.24281772003757995
753,0.001506,-0.10683147431611993,-0.08564999883567523
754,0.001508,-0.153039109612507,0.1174045380372041
755,0.0015099999999999998,0.15224390676988844,0.13347930670820668
756,0.0015119999999999999,-0.24463834764831843,-0.27052669529663687
757,0.001514,0.08776049570642655,-0.06359375676234653
758,0.001516,0.1582879317243281,-0.08759555915704231
759,0.001518,0.18551072602789365,-0.079410532044476
760,0.0015199999999999999,-0.0018206276107385032,-0.23694391682296778
761,0.001522,0.16144363743152174,0.2901969890364928
762,0.001524,0.00951279405355901,-0.05564491763689405
763,0.001526,-0.10112362931071402,0.009092611865651974
764,0.0015279999999999998,-0.0625,-0.1875
765,0.00153,0.09369778169438231,-0.029284103530173383
766,0.001532,0.09642180147015364,-0.06622818847963935
767,0.001534,0.09379550834186154,-0.049195130094265876
768,0.001536,0.11451867308210509,0.011977905342353469
769,0.0015379999999999999,0.34228355827518897,-0.00878896248901146
770,0.00154,-0.04407792991238631,-0.06405635719486874
771,0.001542,0.13300962347422823,-0.09103247672395648
772,0.001544,0.24463834764831843,0.03125
773,0.0015459999999999998,-0.14661854402191551,-0.051397463765492986
774,0.001548,-0.07491793318152806,-0.024010375742151563
775,0.00155,0.24717160739680802,-0.00892418869203479
776,0.001552,0.03564538386987581,0.04494830247255804
777,0.0015539999999999998,0.08766364530380277,-0.07014753022206047
778,0.0015559999999999999,-0.04202424913996017,-0.11243288997508756
779,0.001558,-0.24407506243697244,0.15202725593150002
780,0.00156,-0.17173290757393372,0.04393650265765421
781,0.001562,0.0,-0.03125
782,0.0015639999999999999,-0.06493820857861969,0.15654215361018495
783,0.001566,0.1735525967532343,-0.039892094953845096
784,0.001568,0.029237750526790535,-0.02709706630013431
785,0.00157,-0.12921844030070523,-0.1401919809993641
786,0.0015719999999999998,-0.008222840679417101,0.19816439352589613
787,0.0015739999999999999,-0.18555773222835534,-0.03891583550200285
788,0.001576,0.07649401140639546,-0.20891313778095644
789,0.001578,-0.10669417382415922,-0.13794417382415922
790,0.00158,-0.11163413992748716,0.09693065953650803
791,0.0015819999999999999,0.06672689945928761,-0.07059865783152566
792,0.001584,-0.010031426361137644,0.09477442585992071
793,0.001586,-0.0714759695187498,-0.03461408117177246
794,0.001588,0.17799903399734085,0.13222933929462857
795,0.0015899999999999998,0.1471872821142371,-0.05671987955673966
796,0.0015919999999999999,0.1045589583008252,0.03523869557684797
797,0.001594,0.25,0.09375
798,0.001596,-0.12708173558109576,0.011892199684830018
799,0.001598,0.02034998591809603,-0.2708151818208257
800,0.0015999999999999999,0.012221629752180522,0.05630650244640593
801,0.001602,0.0714759695187498,-0.061710675087364844
802,0.001604,-0.2633530607972216,0.17458437559053674
803,0.001606,-0.06763469035734433,0.10819618400455153
804,0.0016079999999999998,0.026647144194827777,-0.18008167505665407
805,0.0016099999999999999,0.07008252147247768,0.16383252147247768
806,0.001612,-0.2528308725538997,0.09286959043723535
807,0.001614,-0.1626644985122137,0.010104994449972607
808,0.001616,-0.0859273791711338,0.03828887929007797
809,0.0016179999999999999,0.12921844030070523,-0.00396820430540943
810,0.00162,-0.004638092015873764,-0.06359692139048706
811,0.001622,-0.15760875196194715,0.11720379756464872
812,0.001624,-0.09784066593771584,0.1773986145436644
813,0.0016259999999999998,-0.125,-0.03125
814,0.0016279999999999999,-0.10748280376372933,0.12214345107285904
815,0.00163,-0.06836668022587268,-0.015325394603200891
816,0.001632,0.3081355769569777,-0.0948844860645767
817,0.0016339999999999998,-0.04755825499593168,-0.010696366648954347
818,0.0016359999999999999,0.06737692971199008,-0.03546063060204188
819,0.001638,0.012722303182719108,-0.11197251214631558
820,0.00164,-0.0239063873411811,-0.03348827788254406
821,0.001642,-0.018305826175840777,-0.04955582617584078
822,0.0016439999999999998,-0.09967079426219899,-0.18116998509210175
823,0.001646,0.3370784127141703,0.32745688860766575
824,0.001648,-0.051010804707096985,-0.12217916374722573
825,0.00165,-0.1053007257778871,-0.116274266476546
826,0.0016519999999999998,-0.014398287017604719,-0.14554681196646682
827,0.0016539999999999999,-0.15670234055032628,0.08260822720505812
828,0.001656,0.055887432432462074,0.012716440959202215
829,0.001658,0.125,-0.15625
830,0.00166,-0.05962443485491746,0.09341342433294553
831,0.0016619999999999998,0.12446409755454235,0.02425597608123481
832,0.001664,-0.00949789132976475,-0.031303604508697104
833,0.001666,0.1053007257778871,0.0875990227356833
834,0.001668,-0.03234470354826158,0.08633125713170531
835,0.0016699999999999998,-0.009529880597019435,-0.25908453165286993
836,0.0016719999999999999,-0.32366097607495364,-0.09680716301721425
837,0.001674,-0.19508252147247768,-0.10133252147247768
838,0.001676,-0.030290401071325662,-0.14262149358246118
839,0.001678,0.008859186338755806,-0.2151865299294758
840,0.0016799999999999999,0.16042593492645824,-0.1639054869757708
841,0.001682,0.04755825499593168,0.02985655195372789
842,0.001684,-0.06886558905767842,-0.09670500158377099
843,0.001686,-0.08287618960196369,-0.09131544991633028
844,0.0016879999999999998,-0.17173290757393372,0.04393650265765421
845,0.0016899999999999999,-0.07215220067660125,0.12373255803296151
846,0.001692,-0.21875,0.0625
847,0.001694,-0.0024685218135396154,0.09184025200885713
848,0.001696,-0.09931847859956054,0.3049636769816587
849,0.0016979999999999999,-0.07013602838830092,-0.10866122787184238
850,0.0017,0.05475958303929616,0.07840012351240971
851,0.001702,0.14190127519384477,-0.14669963049284154
852,0.001704,-0.011183131385824063,-0.022097942186428736
853,0.0017059999999999998,0.08280273587468609,0.08203425531690269
854,0.0017079999999999999,-0.20423543456039805,-0.03504126073623884
855,0.00171,-0.09060778571738656,0.030454088387951304
856,0.001712,-0.0032112089901804967,0.02887583356759986
857,0.001714,0.1769413394470783,0.04178192489513651
858,0.0017159999999999999,-0.19667196116886482,-0.1200464791318404
859,0.001718,0.027379521350764394,0.005764648699592284
860,0.00172,0.07479263677072398,0.17626841646164682
861,0.001722,-0.09230017090409944,0.005258636527975077
862,0.0017239999999999998,0.0625,0.09375
863,0.0017259999999999999,-0.11693492074035361,-0.12243404514186443
864,0.001728,0.12575486748421677,-0.02249562553039134
865,0.00173,-0.1456308108367828,0.018747078296098355
866,0.0017319999999999998,-0.16284720490972748,-0.32589040146957005
867,0.0017339999999999999,-0.2424964099421312,-0.08852694592092028
868,0.001736,-0.047030860656841186,-0.1515123550387708
869,0.001738,0.11051499510767267,-0.1223486034498836
870,0.00174,0.3109296083845573,-0.29262378220871654
871,0.0017419999999999998,-0.08631739320310575,0.14819845155376454
872,0.0017439999999999999,0.11528056458971124,-0.025625606826130548
873,0.001746,-0.020437683835510742,-0.010866093576445732
874,0.001748,-0.02690060226547735,-0.055298671956635514
875,0.0017499999999999998,-0.03857645011462646,0.14257427533517747
876,0.0017519999999999999,0.0630533870937443,-0.054733117954579066
877,0.001754,0.13093185976728575,0.016279434900369948
878,0.001756,0.03125,0.125
879,0.001758,0.0487452087962761,-0.055931252569804815
880,0.0017599999999999998,0.12435246711894622,-0.41959425941663686
881,0.001762,-0.09596061211273084,0.1258108855053269
882,0.001764,-0.002982887742659264,0.15015326708086407
883,0.001766,-0.02901076685728731,-0.0748741384517721
884,0.0017679999999999998,0.06331371382080214,-0.028824393981275405
885,0.0017699999999999999,-0.10944256126307814,-0.1401512482563566
886,0.001772,0.016735434560398055,0.09754126073623884
887,0.001774,-0.04236758115841984,0.029501193263308714
888,0.001776,-0.012307721093116033,-0.11640982208698554
889,0.0017779999999999998,-0.06737082290035502,0.14086640009950946
890,0.00178,-0.10510473412777209,-0.12995352086815962
891,0.001782,-0.12643172267394204,0.07973558500491068
892,0.001784,0.11356172235820877,-0.07751065124830643
893,0.0017859999999999998,0.1697442885073696,-0.11817403554571417
894,0.0017879999999999999,0.0,0.09375
895,0.00179,-0.04311798954842822,-0.1319132643953251
896,0.001792,0.06259949164471597,-0.024485444386312137
897,0.001794,0.10785416212558528,0.10032704076437178
898,0.0017959999999999999,-0.13892949038690938,-0.15266298912370377
899,0.001798,-0.09329750447883386,-0.19239196999279176
900,0.0018,0.03151193057354465,-0.0627303517384804
901,0.001802,-0.04332225111659839,-0.023407692822891762
902,0.0018039999999999998,0.0015703916154427289,0.10512378220871652
903,0.0018059999999999999,0.009845678681594361,0.18706127218974955
904,0.001808,-0.06314998215473315,-0.22522875230280218
905,0.00181,-0.062036238795620105,-0.13122931281551803
906,0.001812,0.07867729756211428,-0.19470132804336449
907,0.0018139999999999999,-0.3162446377744252,0.0976414805220083
908,0.001816,-0.03801939857435863,0.22114039568619404
909,0.001818,-0.07215220067660125,0.12373255803296151
910,0.00182,0.020951310779860732,-0.10417842897738899
911,0.0018219999999999998,-0.0625,0.15625
912,0.0018239999999999999,-0.20073460613413238,0.0029911310073908737
913,0.001826,-0.05169457495909298,-0.14185770485545235
914,0.001828,0.06065378140337199,0.06249333375374175
915,0.0018299999999999998,-0.17962862560547876,0.007005336393249462
916,0.0018319999999999999,0.05973983394268352,0.0006955170324147806
917,0.001834,-0.19226789016022583,0.0860931934914731
918,0.001836,0.024184571751556305,-0.072779432314945
919,0.001838,-0.07544417382415922,-0.19508252147247768
920,0.0018399999999999998,-0.006261657779399057,-0.03690977430574271
921,0.0018419999999999999,-0.10804932565594741,-0.03988653588276154
922,0.001844,-0.29946171543066424,-0.24354255660688445
923,0.001846,-0.1250650342162976,-0.016520394829338605
924,0.0018479999999999998,0.06115881344150104,0.2538832197036609
925,0.0018499999999999999,0.0180750018898828,0.10258143655343738
926,0.001852,-0.13468149812454447,0.15873357438194519
927,0.001854,0.0625,0.03125
928,0.001856,-0.12290572772730363,-0.3403332663797224
929,0.0018579999999999998,-0.09054913624609097,0.009911425728002056
930,0.0018599999999999999,-0.15360366857426183,-0.039217452311084505
931,0.001862,0.06890121325961249,0.09857256343434218
932,0.001864,0.07642829274446832,-0.03621312516482265
933,0.0018659999999999998,0.08833418862240769,-0.1479439620990819
934,0.0018679999999999999,0.08129552618409706,0.09545288184177556
935,0.00187,0.005361652351681553,-0.0625
936,0.001872,0.13683742886715086,-0.041787470465988776
937,0.001874,0.05654155080715733,-0.04699975436925451
938,0.0018759999999999998,0.28139462472181886,-0.1310507341293674
939,0.001878,0.00032694908393245126,0.021407992479978405
940,0.00188,-0.09959810030131015,0.2808283827287647
941,0.001882,-0.042461292141898845,0.0188378377900316
942,0.0018839999999999998,-0.09082133121221066,-0.21268467816494419
943,0.0018859999999999999,0.0,-0.03125
944,0.001888,-0.29323265963697565,-0.043567210269917056
945,0.00189,-0.12114085408654325,0.031522275809816105
946,0.001892,-0.07346932738252715,0.0027422478514176896
947,0.0018939999999999999,0.06535193030884186,-0.007005336393249462
948,0.001896,-0.11305057530114447,0.012356116852392416
949,0.001898,-0.01888790949495743,-0.20988494722419915
950,0.0019,0.3160171033486143,0.19262531285499074
951,0.0019019999999999998,0.012944173824159223,0.07008252147247768
952,0.0019039999999999999,-0.005817573023649359,0.014466381959519443
953,0.001906,-0.13243561590796343,-0.1380984056811493
954,0.001908,0.03756630632307728,-0.018394374603333
955,0.0019099999999999998,0.1875650342162976,-0.2334796051706614
956,0.0019119999999999999,-0.15935859227636984,-0.1588553931042844
957,0.001914,0.16505945219230267,0.05953068778883571
958,0.001916,0.06196998307739115,0.15084702231743397
959,0.001918,0.125,0.09375
960,0.0019199999999999998,0.047514762722271564,0.020073444606020813
961,0.0019219999999999999,0.013384565291727199,-0.024575996682365826
962,0.001924,-0.017639991186173917,0.11656340618542832
963,0.001926,0.1703754820370244,-0.09857256343434218
964,0.0019279999999999998,-0.08905834564641647,0.057356651097149124
965,0.0019299999999999999,0.12282161103277559,-0.20681767476146584
966,0.001932,-0.10213897050812755,-0.03123955664223038
967,0.001934,0.18213834764831843,-0.0625
968,0.001936,-0.2321766625845992,-0.10526332204147085
969,0.0019379999999999998,-0.0660566092432465,0.09998469593316535
970,0.0019399999999999999,-0.012216705171277847,0.07362943456344476
971,0.001942,0.06217305091606755,-0.2714079924799784
972,0.001944,-0.0594846313067751,0.12027871674463586
973,0.0019459999999999998,-0.14067316194028662,0.04760342846096909
974,0.0019479999999999999,0.020951310779860732,-0.10417842897738899
975,0.00195,-0.09974704160765703,-0.09490700613681427
976,0.001952,-0.15625,0.21875
977,0.001954,-0.028604471332457262,0.08185729982407947
978,0.001956,0.01605154991918356,-0.007737907510925221
979,0.001958,-0.07561843558830073,0.015596881673042212
980,0.00196,0.050410185304773536,0.04955582617584078
981,0.0019619999999999998,-0.026099688037015623,-0.1735292045198935
982,0.001964,0.08114029841316868,0.001258732410627017
983,0.001966,0.12437989255189692,-0.06484891355489932
984,0.0019679999999999997,-0.05713834764831845,0.27052669529663687
985,0.00197,0.12456974330226764,-0.09054023387178063
986,0.001972,-0.3295240614350284,-0.1564823181052555
987,0.001974,-0.06445999898793785,-0.28304340088715113
988,0.001976,0.12327960286979543,0.04312767486181955
989,0.0019779999999999997,0.16369575039206763,-0.06437697082888814
990,0.00198,-0.1826969782292324,-0.028657935449769602
991,0.001982,0.06725330788740448,0.008526144989330221
992,0.001984,0.03125,-0.09375
993,0.001986,-0.017206539275068135,0.12017769899477837
994,0.0019879999999999997,0.013841138658407623,-0.26967163102816905
995,0.00199,0.19498460231860804,-0.08842148648394878
996,0.001992,0.0025747562591373063,0.13794417382415922
997,0.001994,-0.05475263439894805,-0.11606446691350278
998,0.001996,-0.22070131598675413,-0.09791104989747182
999,0.0019979999999999998,0.02755672870345459,-0.11153777356564641
1000,0.002,-0.15625,0.0830266952966369
1001,0.002002,-0.07849161698676987,0.05738264781725387
1002,0.0020039999999999997,-0.20559196957313952,-0.023206643529227494
1003,0.002006,-0.018886446132191974,-0.2753744696851327
1004,0.002008,-0.1284291153880701,0.07750677922036596
1005,0.00201,0.019763103769663094,-0.0789072554487254
1006,0.002012,0.1459624106941632,0.08149060126995371
1007,0.0020139999999999997,-0.1353033119105005,0.0013202887609608874
1008,0.002016,0.09375,0.09375
1009,0.002018,-0.013422769446819818,-0.004277584909641724
1010,0.00202,0.13569115685806762,0.10333837307372502
1011,0.002022,-0.11170833293655133,0.00916175721986931
1012,0.0020239999999999998,-0.11291018530477354,0.04955582617584078
1013,0.002026,0.07720267986791302,0.06162783315103961
1014,0.002028,-0.173823799450829,0.0767601976726695
1015,0.00203,0.12152063743960943,0.16787884213627763
1016,0.002032,0.11963834764831845,-0.0830266952966369
1017,0.002034,0.08338401630029746,-0.10079670473054463
1018,0.002036,0.16826629622168798,-0.10165455146663124
1019,0.002038,0.006312837403699773,-0.05911401003343125
1020,0.0020399999999999997,0.027608744778523,0.07114902043481734
1021,0.002042,-0.15419339945803107,0.2449755770101953
1022,0.002044,-0.03275397481529277,0.06612394693038391
1023,0.002046,-0.022619918894386484,0.12003969880411694
1024,0.002048,-0.21875,0.03125
1025,0.0020499999999999997,0.09978669865702744,0.2370857584308349
1026,0.002052,-0.025418802490703454,-0.16431718218294922
1027,0.002054,-0.07623209796943599,-0.17269688318046017
1028,0.002056,-0.0650747562591373,0.13794417382415922
1029,0.002058,-0.20022364664417863,-0.003928796502870403
1030,0.0020599999999999998,0.09999646937609598,0.10828046746249373
1031,0.002062,0.09373640112681543,0.003858804456585027
1032,0.002064,-0.15625,-0.27052669529663687
